;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4
2S1;Resting Open;0.019572717763723903;0.022596260305852208;0.01502984370110428;0.03834631070853209;0.021710676911389958;0.024015420127006065;0.01583465055183974;0.043255093942118523;0.02477700006262606;0.022476812587760846;0.015513963224959997;0.0479741389316585;0.01906248643945029;0.018731559639228776;0.014929812052533605;0.041725606293807393;0.020000896615628865;0.016331431093391094;0.01571647903224387;0.05216167384721362;0.028357367388968175;0.03248452732306265;0.01865828766423816;0.05101213357439342;0.027796415207807536;0.02984259813443793;0.019741887148008272;0.05415454619659062
2S2;Resting Open;0.019651014087255565;0.041859720827015376;0.039408156439469655;0.034210141671089815;0.014112182916131599;0.037700108658201295;0.04261697386842092;0.037270617038826774;0.01862389085908226;0.04089852732097749;0.04731737509204065;0.04649598469758876;0.012496424298498577;0.0309308544878115;0.039967280224913054;0.028474793009884022;0.02223667874921178;0.035562269111706735;0.037659275675044374;0.026451621283260465;0.01347472396785374;0.03439476145063827;0.042541800238291495;0.03348494913141839;0.014131345603212567;0.030498944140895115;0.042107051425499024;0.027545866089839777
2S3;Resting Open;0.016261565172526776;0.03968090950097132;0.025426588985774642;0.022924664887094475;0.015643972939819232;0.04079840474817213;0.0285842415312836;0.02172866775474774;0.014027833128979804;0.04519810628321936;0.03491218566596366;0.022122780393240487;0.015114246366718386;0.0339285883983192;0.0238136629187116;0.019670803691494387;0.008970793988137016;0.024964875589956744;0.019252819186437068;0.015168512889166864;0.021728452737150242;0.05864538588572214;0.04892146082597833;0.03099640450810948;0.015078254224810662;0.03722916718385411;0.03959760843964926;0.025505959142229456
2S4;Resting Open;0.050538148129276615;0.04387737956658746;0.02441087315129811;0.022009017824550354;0.04711812339601105;0.040204132177028055;0.030347823817029974;0.02401914573851231;0.05189098538003886;0.046322492675595156;0.03785635705048179;0.03219881509650731;0.02067591200884403;0.019046332417884015;0.024285281993791433;0.018214695479476885;0.016731099363986854;0.013869636717267516;0.021738267961944353;0.017686692179785895;0.04440237270334291;0.03548901334876949;0.032398449476064795;0.025371613482439666;0.028351405225073744;0.020614387512216333;0.03179437758508595;0.023502173805313394
2S5;Resting Open;0.014422568210517095;0.01718874566055413;0.0325761357636995;0.023591447747153146;0.016359862916199935;0.01879282131628213;0.043997766701715166;0.02600034471003763;0.019390082403467315;0.01993172520522878;0.07243810389653925;0.03373271389804902;0.014800083708024435;0.016776298869052977;0.05431967545612298;0.027404351274584324;0.014551804075577697;0.014682113826338829;0.0898082519213762;0.02875208374641727;0.023576877683347885;0.02259881836511147;0.02688447632076202;0.023924841432581067;0.018617914354041008;0.01806502429691918;0.03494857644371139;0.022117843402826413
2S6;Resting Open;0.01021847196094963;0.022478011591664772;0.031296360876470135;0.038283583887668164;0.010508048769090296;0.021569326523918547;0.03670396526065412;0.04027115998202233;0.01088477559761406;0.021205783634204476;0.046491504362839296;0.0466001487596315;0.024276405687804113;0.03497914164869232;0.038026919824849216;0.05922471024880603;0.010653172238642697;0.017708261845698684;0.045925424907972044;0.04305293935777108;0.010780805707766414;0.022538971899056532;0.04231467188142136;0.0415966072424433;0.011178302504419386;0.021888720200687408;0.05076536229571481;0.042086339932311395
2S7;Resting Open;0.036221442429117616;0.024156171103989914;0.019443638526986138;0.028689430479282792;0.028324913654773663;0.026407779563142646;0.021960512763786078;0.033963410463156846;0.03734495118447085;0.026029480503930818;0.02384660789018532;0.03861727139557319;0.043269814055422524;0.022830998546268303;0.016586124280484223;0.024295381950903843;0.032377137652652044;0.01787659748493456;0.012292657682691164;0.018918265057476298;0.05639567667588003;0.03415455074642131;0.021661351985735277;0.02917195447966149;0.042441476680470006;0.027612759540664052;0.017796177163667645;0.023154546633386806
2S8;Resting Open;0.015073983795015233;0.02952115498465307;0.03350915417786704;0.03319881188928636;0.017245567194239864;0.03035277763896274;0.03677619876160061;0.03609911827815101;0.01737255248456587;0.030020705180929943;0.037060157367153665;0.03716736524691876;0.012653328756994283;0.026333344958485466;0.02964972581443912;0.031814724226105644;0.011742774455352451;0.024390468715903897;0.02664584038963729;0.03395146427837233;0.02155525587315974;0.03910827190335269;0.04447123016206341;0.03678761163371248;0.017662903637243176;0.03886129135106906;0.03345994555022446;0.031536158391734376
2S9;Resting Open;0.013544722438063712;0.015839695462435043;0.031215615418991396;0.04526826276286728;0.01239752887064488;0.01608966961676393;0.034236372686857044;0.052248057216650816;0.01303027085191854;0.016826215473761286;0.030783647748543773;0.052728472150829604;0.014215161449091445;0.017351269798755155;0.043415306947688435;0.04509343699361223;0.00919300417126412;0.012204863308866349;0.02609750868087793;0.03662850289325495;0.01533466739612571;0.021992557605178417;0.04412892163673472;0.05939780635409508;0.01374954522256729;0.019094314582528374;0.05254461583536388;0.047873431977400495
2S10;Resting Open;0.0047644105138347805;0.008070747288195948;0.08199070048343209;0.010002019644295545;0.00516152258937737;0.0083699769797381;0.09214522090991809;0.011625084355630172;0.004991263988937382;0.008595426646597846;0.08451066646228658;0.010780327931185637;0.004701669330291579;0.008452675977410519;0.09457760547424;0.01083648289007783;0.005021385633040724;0.010213419150017632;0.09009260785202725;0.012456747745326095;0.007360844571207459;0.013675796055881857;0.11108971988005167;0.012820084122024693;0.006390823418291553;0.012896136874340512;0.14889500370630596;0.014632284120977664
2S11;Resting Open;0.031037663814680108;0.021963378748678413;0.009985337166475722;0.023493715776441694;0.03182590807618988;0.02380576975765372;0.012101424887235758;0.029384731298004556;0.03316325495792446;0.025564597776000095;0.013265227647696614;0.03360597156895554;0.02754466700620192;0.02053829353957399;0.010103148512883289;0.021357642361916448;0.031079578293960634;0.021285316900173327;0.011834217027932097;0.029246770122515885;0.04121145062417478;0.03415310544630862;0.01648201439780861;0.03163144662622305;0.037339240968162296;0.02868706135937971;0.015690290486710383;0.029139770364017926
2S12;Resting Open;0.017282018278184246;0.019439632487852732;0.027637907315517185;0.03191568487034229;0.018297573394523512;0.021175423991768038;0.03177332848152789;0.03391901671090087;0.015521300632212203;0.019301599376634854;0.0326140749624583;0.038189266660888704;0.017210684468595736;0.019581109598084633;0.03191977538965886;0.03580809339779707;0.01838615364240685;0.019803075382674905;0.027023308390644676;0.05526895918131796;0.023537211678671018;0.024059487128406536;0.03266990164231555;0.026991842739869397;0.02204853773786818;0.024077944969301133;0.028672697135055564;0.02857688660438068
2S13;Resting Open;0.028271140533371857;0.02613211804427138;0.02818230864985496;0.03164659842398137;0.03214926538479325;0.03044658719675699;0.03663084456186494;0.04028841574584829;0.032193944542741076;0.03293480409847864;0.03490474070946974;0.04071696220418605;0.024739215407763172;0.02322632351152148;0.02801386746840269;0.03328143269725802;0.021353029806508172;0.020270648739015757;0.04049321138640491;0.04641199809716804;0.03305152241326917;0.03043686166477882;0.035024969849785426;0.03744810885901463;0.029639540212464566;0.02534641297275816;0.029964674348440495;0.03240332374887157
2S1;Resting;0.009504800096636479;0.01338834538270283;0.023730114552143522;0.05276246701828846;0.010618192006914466;0.014375138238164624;0.028734726987478854;0.05866141275044566;0.012375610592450672;0.01717489087434598;0.02817059638321229;0.06520876421816953;0.00870923719455061;0.012615886677173673;0.023903140630993636;0.05492608711340704;0.00777083741939255;0.014546872636594753;0.026461349952260328;0.06905308577719503;0.013880203893319282;0.018647267996855912;0.03410615112804077;0.07257733206359357;0.013125447694815927;0.01765498668825477;0.03095836082468855;0.07590937218305292
